0
1c:aa:07:6e:31:ad	-72.9886363636	2.49770038864
1c:aa:07:6e:31:ae	-73.1704545455	2.65527601249
1c:aa:07:6e:31:af	-72.8988764045	2.93006478365
80:ea:96:eb:1e:fc	-57.6120689655	3.40327314995
80:ea:96:eb:1e:fd	-67.2586206897	2.43933530253
1c:aa:07:7b:39:1d	-74.1958762887	2.51034632374
1c:aa:07:7b:39:1e	-74.03125	2.6317497546
1c:aa:07:7b:39:1f	-72.3451327434	2.55131377402
e0:3f:49:09:d9:98	-70.7321428571	3.69599721431
5c:96:9d:65:76:8d	-73.099009901	3.21661820598
1
5c:96:9d:65:76:8d	-71.7345132743	2.41682047808
80:ea:96:eb:1e:fc	-57.4051724138	2.65868274448
80:ea:96:eb:1e:fd	-62.3826086957	3.47808695217
1c:aa:07:6e:31:a0	-64.4430379747	1.94055215582
1c:aa:07:6e:31:a1	-66.4230769231	2.32334435547
1c:aa:07:6e:31:a2	-65.406779661	1.82374771586
1c:aa:07:b0:7a:b0	-67.25	1.97378654705
1c:aa:07:b0:7a:b1	-66.8392857143	2.51265927508
1c:aa:07:b0:7a:b2	-67.9583333333	2.51626652448
e0:3f:49:09:d9:98	-70.2807017544	2.82690324625
2
5c:96:9d:65:76:8d	-74.0891089109	2.70349612265
80:ea:96:eb:1e:fc	-66.6551724138	2.99742259477
1c:aa:07:b0:7a:bd	-76.175	2.18960612896
1c:aa:07:b0:7a:be	-76.1627906977	2.32209040304
1c:aa:07:b0:7a:bf	-76.1643835616	1.97944020473
e0:3f:49:09:d9:98	-70.8495575221	3.35567473119
1c:aa:07:b0:7c:00	-76.0925925926	1.76665113744
1c:aa:07:b0:7a:b0	-69.7096774194	2.71428180232
1c:aa:07:b0:7c:01	-75.88	1.90410083767
1c:aa:07:b0:7a:b2	-68.9285714286	2.49182336322
3
5c:96:9d:65:76:8d	-74.6666666667	2.48700325396
80:ea:96:eb:1e:fc	-69.4424778761	3.85107283776
20:c9:d0:18:43:f4	-75.6090909091	1.53205420356
1c:aa:07:7b:39:10	-75.2941176471	3.27673987699
1c:aa:07:b0:7a:be	-75.4946236559	2.18805975776
20:c9:d0:18:43:f3	-70.5565217391	2.50283770895
e0:3f:49:09:d9:98	-70.9473684211	2.64190954751
1c:aa:07:b0:7a:b0	-69.393442623	1.91866320031
1c:aa:07:b0:7a:b1	-68.7931034483	2.12342128529
1c:aa:07:b0:7a:b2	-68.75	1.33072661856
4
5c:96:9d:65:76:8e	-72.2201834862	3.11950889503
5c:96:9d:65:76:8d	-67.185840708	4.05394743182
80:ea:96:eb:1e:fc	-69.9259259259	3.7582100342
1c:aa:07:b0:7a:bd	-74.23	2.74173302858
1c:aa:07:b0:7a:be	-74.2352941176	2.65010717722
1c:aa:07:b0:7a:bf	-74.1881188119	2.83790771934
1c:aa:07:b0:7c:00	-72.2045454545	2.50072303594
20:c9:d0:18:43:f3	-73.32	2.90819531669
1c:aa:07:b0:7a:b0	-59.2136752137	2.43137982642
1c:aa:07:b0:7a:b2	-63.6296296296	2.75073253743
5
1c:aa:07:b0:7a:bd	-56.5555555556	2.86280134291
1c:aa:07:b0:7a:be	-56.5384615385	2.85710528763
1c:aa:07:b0:7a:bf	-56.1810344828	2.90243399025
1c:aa:07:b0:7c:00	-62.1756756757	1.72703548617
20:c9:d0:18:43:f3	-62.2991452991	2.87418500456
1c:aa:07:b0:7c:01	-62.1807228916	1.75034990177
1c:aa:07:b0:7a:b0	-51.65	2.2754120506
1c:aa:07:b0:7a:b1	-52.0136986301	1.84682734755
1c:aa:07:b0:7a:b2	-52.095890411	2.13364684629
1c:aa:07:b0:7c:02	-61.9638554217	1.82648377136
6
1c:aa:07:b0:74:c0	-71.6923076923	3.36005071813
1c:aa:07:b0:74:c2	-70.8125	2.94148665644
