0
80:ea:96:eb:1e:fc	-50.6804733728	2.87073126586
1c:aa:07:7b:39:10	-58.0238095238	2.10428242761
1c:aa:07:7b:39:11	-58.130952381	2.23223015702
1c:aa:07:7b:39:12	-58.0	2.12692489849
1c:aa:07:6e:31:a0	-59.255952381	1.98205348004
1c:aa:07:6e:31:a1	-59.5535714286	2.14298114721
1c:aa:07:6e:31:a2	-59.7142857143	2.1357023411
1c:aa:07:b0:7a:b0	-63.2185430464	1.58174201786
1c:aa:07:b0:7a:b1	-63.0198675497	1.66168429145
1c:aa:07:b0:7a:b2	-63.0860927152	1.56510117461
1
80:ea:96:eb:1e:fc	-57.4550898204	2.73085406313
1c:aa:07:7b:39:10	-64.7804878049	2.30336122499
1c:aa:07:7b:39:11	-64.8363636364	2.23550118871
1c:aa:07:7b:39:12	-65.0180722892	2.37829768919
1c:aa:07:6e:31:a0	-65.5269461078	1.83712340638
1c:aa:07:6e:31:a1	-65.5149700599	1.84701178773
1c:aa:07:6e:31:a2	-65.5329341317	2.0112987169
1c:aa:07:b0:7a:b0	-66.5657894737	2.3103629603
1c:aa:07:b0:7a:b1	-66.9407894737	2.27756088552
1c:aa:07:b0:7a:b2	-67.1059602649	2.56608630259
2
5c:96:9d:65:76:8d	-69.474789916	2.73734578208
80:ea:96:eb:1e:fc	-60.7314049587	2.65941437218
1c:aa:07:7b:39:10	-70.9628099174	1.83251767522
1c:aa:07:7b:39:11	-70.9752066116	1.94325623427
1c:aa:07:7b:39:12	-70.9380165289	1.83184665885
e0:3f:49:09:d9:98	-64.2520661157	2.77654280465
1c:aa:07:b0:7c:01	-71.1232876712	2.04701724521
1c:aa:07:b0:7a:b0	-63.2513368984	1.9665480027
1c:aa:07:b0:7a:b1	-63.3135135135	2.09222010136
1c:aa:07:b0:7a:b2	-63.9090909091	1.91734908553
3
5c:96:9d:65:76:8d	-74.9346405229	2.54803064442
80:ea:96:eb:1e:fc	-68.512195122	3.08514893675
1c:aa:07:7b:39:11	-76.094488189	2.31201269261
20:c9:d0:18:43:f3	-69.813253012	2.63115124761
e0:3f:49:09:d9:98	-70.7228915663	2.59198604141
1c:aa:07:6e:31:a0	-75.6120689655	1.86515947235
1c:aa:07:6e:31:a1	-76.2333333333	2.20126226415
1c:aa:07:b0:7a:b0	-69.2617449664	2.09952366971
1c:aa:07:b0:7a:b1	-69.067114094	2.150899389
1c:aa:07:b0:7a:b2	-69.5337837838	2.14795798861
4
5c:96:9d:65:76:8d	-61.7317073171	3.46603301917
80:ea:96:eb:1e:fc	-64.8424242424	2.69893697402
20:c9:d0:18:43:f3	-69.1768292683	2.39902412988
e0:3f:49:09:d9:98	-69.5818181818	2.1378911367
1c:aa:07:b0:7c:00	-67.3373493976	2.06681821954
1c:aa:07:b0:7c:01	-67.3915662651	2.01133563604
1c:aa:07:b0:7a:b0	-57.9817073171	2.12554888457
1c:aa:07:b0:7a:b1	-57.9578313253	2.11521285391
1c:aa:07:b0:7a:b2	-58.3795180723	2.06387511508
1c:aa:07:b0:7c:02	-67.5	2.02618402095
5
1c:aa:07:b0:7c:02	-61.9738562092	1.99982911825
20:c9:d0:18:43:f3	-62.8352941176	2.73257929791
1c:aa:07:b0:7c:00	-61.7058823529	2.04486397247
1c:aa:07:b0:7c:01	-61.7973856209	2.10309288929
1c:aa:07:b0:7a:b0	-52.5655172414	1.97506453183
1c:aa:07:b0:7a:b1	-52.4068965517	1.93514341168
