0
80:ea:96:eb:1e:fc	-51.1428571429	5.22617691722
1c:aa:07:7b:39:10	-57.8511904762	3.3015867054
1c:aa:07:7b:39:11	-57.8869047619	3.4751252037
1c:aa:07:7b:39:12	-57.7857142857	3.26077491729
1c:aa:07:6e:31:a0	-59.3988095238	2.50033302771
1c:aa:07:6e:31:a1	-59.6726190476	2.71349586461
1c:aa:07:6e:31:a2	-59.8035714286	2.78229720215
1c:aa:07:b0:7a:b0	-63.2847682119	2.42879383971
1c:aa:07:b0:7a:b1	-63.1721854305	2.37470552905
1c:aa:07:b0:7a:b2	-63.1456953642	2.41517649388
1
80:ea:96:eb:1e:fc	-57.7065868263	4.09660495808
1c:aa:07:7b:39:10	-65.0670731707	3.40575391453
1c:aa:07:7b:39:11	-65.1333333333	3.28731876253
1c:aa:07:7b:39:12	-65.2771084337	3.34308584457
1c:aa:07:6e:31:a0	-65.7844311377	2.61070977221
1c:aa:07:6e:31:a1	-65.7784431138	2.61822538429
1c:aa:07:6e:31:a2	-65.8023952096	2.74950081688
1c:aa:07:b0:7a:b0	-66.8486842105	3.5849830588
1c:aa:07:b0:7a:b1	-66.8815789474	3.30656088336
1c:aa:07:b0:7a:b2	-67.298013245	3.8683547198
2
5c:96:9d:65:76:8d	-69.7685950413	4.60014432145
80:ea:96:eb:1e:fc	-61.0165289256	3.99583144582
1c:aa:07:7b:39:10	-70.9958677686	3.0253719584
1c:aa:07:7b:39:11	-71.1611570248	3.06183847707
1c:aa:07:7b:39:12	-70.9834710744	2.83858733075
e0:3f:49:09:d9:98	-64.3181818182	4.09015144499
1c:aa:07:b0:7c:01	-71.2054794521	2.8810143957
1c:aa:07:b0:7a:b0	-63.5401069519	3.03143000958
1c:aa:07:b0:7a:b1	-63.9135135135	3.03191689986
1c:aa:07:b0:7a:b2	-64.2780748663	2.81092226758
3
5c:96:9d:65:76:8d	-74.9036144578	3.58246888629
80:ea:96:eb:1e:fc	-68.0060240964	4.68462878388
1c:aa:07:b0:74:c2	-76.7655172414	3.0149370511
1c:aa:07:7b:39:11	-76.9757575758	3.76579745694
20:c9:d0:18:43:f3	-69.8915662651	3.71422549676
e0:3f:49:09:d9:98	-70.6144578313	3.68105316681
1c:aa:07:b0:74:c0	-76.6776315789	2.42953854641
1c:aa:07:b0:7a:b0	-69.2684563758	2.94155798669
1c:aa:07:b0:7a:b1	-69.0268456376	3.02549859161
1c:aa:07:b0:7a:b2	-69.7635135135	3.04329454856
4
5c:96:9d:65:76:8d	-61.8192771084	5.73962044485
80:ea:96:eb:1e:fc	-65.0662650602	4.22861101432
20:c9:d0:18:43:f3	-69.2771084337	3.91879392871
e0:3f:49:09:d9:98	-69.7951807229	3.43005509859
1c:aa:07:b0:7c:00	-67.1927710843	3.0058490424
1c:aa:07:b0:7c:01	-67.4036144578	2.97980939728
1c:aa:07:b0:7a:b0	-58.1341463415	2.89137571747
1c:aa:07:b0:7a:b1	-58.1084337349	2.99200560608
